event_id,home_away,minute,minute_sec,player_in,player_out
757718,home,79',4724.0,Rayan Cherki,Jérémy Doku
757718,home,79',4725.0,Rúben Dias,Tijjani Reijnders
757718,home,86',5137.0,Omar Marmoush,Erling Haaland
757718,home,86',5144.0,Rayan Aït-Nouri,Nico O'Reilly
757719,home,41',2443.0,Jacob Murphy,Anthony Gordon because of an injury
757719,home,65',3884.0,Lewis Hall,Dan Burn
757719,home,66',3911.0,Anthony Elanga,Harvey Barnes
757719,home,66',3915.0,Lewis Miley,Bruno Guimarães
757719,home,83',4973.0,Jacob Ramsey,Nick Woltemade
757732,home,45',2700.0,Andrey Santos,Malo Gusto
757732,home,59',3536.0,Liam Delap,Alejandro Garnacho
757732,home,75',4497.0,Jamie Gittens,Pedro Neto
757732,home,82',4917.0,Josh Acheampong,Reece James
757732,home,83',4927.0,Tyrique George,Estêvão
757730,home,45',2700.0,Phil Foden,Rico Lewis
757730,home,45',2700.0,Nico O'Reilly,Rayan Aït-Nouri
757730,home,45',2700.0,Jérémy Doku,Oscar Bobb
757730,home,65',3865.0,Erling Haaland,Omar Marmoush
757730,home,65',3867.0,Rayan Cherki,Abdukodir Khusanov
757729,away,60',3595.0,Lewis Miley,Jacob Murphy
757729,away,60',3596.0,Lewis Hall,Tino Livramento
757729,away,61',3602.0,Anthony Elanga,Fabian Schär
757729,away,72',4289.0,Nick Woltemade,Anthony Gordon
757729,away,72',4299.0,Jacob Ramsey,Joe Willock
757742,home,38',2234.0,Noni Madueke,Leandro Trossard because of an injury
757742,home,68',4054.0,Riccardo Calafiori,Myles Lewis-Skelly
757742,home,68',4058.0,Gabriel Martinelli,Bukayo Saka
757742,home,81',4806.0,Ben White,Jurriën Timber
757742,home,81',4818.0,Martin Ødegaard,Eberechi Eze
757738,home,61',3636.0,Alexander Isak,Hugo Ekitiké because of an injury
757738,home,76',4549.0,Federico Chiesa,Ibrahima Konaté
757736,away,76',4530.0,Mohammed Kudus,Lucas Bergvall
757736,away,76',4531.0,João Palhinha,Archie Gray
757736,away,83',4979.0,Xavi Simons,Randal Kolo Muani
757736,away,84',4990.0,Destiny Udogie,Djed Spence
757736,away,84',5000.0,Wilson Odobert,Pape Matar Sarr
757747,away,45',2700.0,Wesley Fofana,Trevoh Chalobah
757747,away,66',3960.0,Alejandro Garnacho,Pedro Neto
757747,away,67',3968.0,Malo Gusto,Enzo Fernández
757747,away,76',4556.0,Tosin Adarabioyo,Wesley Fofana because of an injury
757745,away,68',4044.0,Florian Wirtz,Alexander Isak
757745,away,68',4046.0,Conor Bradley,Joe Gomez
757749,home,58',3471.0,Mathys Tel,Mohammed Kudus
757749,home,59',3485.0,Pape Matar Sarr,Archie Gray
757749,home,68',4055.0,Randal Kolo Muani,Richarlison
757749,home,68',4073.0,Ben Davies,Pedro Porro
757749,home,76',4552.0,Lucas Bergvall,Wilson Odobert
757758,away,60',3573.0,Lewis Miley,Joelinton because of an injury
757758,away,78',4652.0,Jacob Murphy,Harvey Barnes
757758,away,90'+2',5400.0,Jacob Ramsey,Anthony Gordon
757758,away,90'+3',5400.0,Yoane Wissa,Nick Woltemade
757757,away,62',3717.0,Gabriel Jesus,Viktor Gyökeres
757757,away,63',3723.0,Riccardo Calafiori,Piero Hincapié
757757,away,71',4255.0,Bukayo Saka,Noni Madueke
757757,away,71',4258.0,Ethan Nwaneri,Martin Ødegaard
757757,away,83',4924.0,Marli Salmon,Ben White
757760,away,70',4187.0,Omar Marmoush,Erling Haaland
757760,away,70',4196.0,Tijjani Reijnders,Phil Foden
757760,away,71',4212.0,Savinho,Rayan Cherki
757760,away,87',5220.0,Nathan Aké,Jérémy Doku
757762,away,70',4166.0,Omar Marmoush,Phil Foden
757763,away,64',3794.0,Ben White,Jurriën Timber
757763,away,64',3795.0,Declan Rice,Eberechi Eze
757763,away,75',4442.0,Viktor Gyökeres,Gabriel Jesus
757763,away,75',4448.0,Gabriel Magalhães,Cristhian Mosquera
757763,away,79',4733.0,Gabriel Martinelli,Leandro Trossard
757769,home,62',3719.0,Jun'ai Byfield,Lucas Bergvall because of an injury
757769,home,70',4199.0,Randal Kolo Muani,Dominic Solanke
757773,home,45',2700.0,Robert Sánchez,Filip Jörgensen
757773,home,45',2700.0,Estêvão,Reece James
757773,home,70',4169.0,João Pedro,Liam Delap
757773,home,70',4177.0,Jamie Gittens,Alejandro Garnacho
757773,home,70',4183.0,Marc Cucurella,Jorrel Hato
757776,away,79',4728.0,Curtis Jones,Florian Wirtz
757776,away,79',4735.0,Cody Gakpo,Hugo Ekitiké
757777,home,45'+3',2700.0,Lewis Miley,Bruno Guimarães because of an injury
757777,home,72',4276.0,Jacob Ramsey,Joelinton
757777,home,72',4282.0,Anthony Elanga,Anthony Gordon
757777,home,72',4291.0,Nick Woltemade,Yoane Wissa
757777,home,87',5163.0,Joe Willock,Kieran Trippier
757780,home,45',2700.0,Piero Hincapié,Riccardo Calafiori
757780,home,45',2700.0,Martin Ødegaard,Kai Havertz
757780,home,77',4596.0,Brando Bailey-Joseph,Gabriel Martinelli
757780,home,77',4603.0,Gabriel Jesus,Viktor Gyökeres
757780,home,89',5306.0,Ife Ibrahim,Christian Nørgaard
757788,away,73',4375.0,Dominic Solanke,Wilson Odobert
757788,away,84',5004.0,Dane Scarlett,Randal Kolo Muani
757788,away,89',5338.0,Jun'ai Byfield,Destiny Udogie
757789,home,4',220.0,Wataru Endo,Jeremie Frimpong because of an injury
757789,home,67',3995.0,Rio Ngumoha,Florian Wirtz
757789,home,67',4009.0,Trey Nyoni,Hugo Ekitiké
757789,home,74',4435.0,Federico Chiesa,Cody Gakpo
757789,home,75',4455.0,Amara Nallo,Dominik Szoboszlai
757790,home,37',2175.0,Phil Foden,Jérémy Doku because of an injury
757790,home,67',4003.0,Tijjani Reijnders,Omar Marmoush
757790,home,82',4892.0,Nico González,Rayan Cherki
757792,away,45',2700.0,Cole Palmer,Pedro Neto
757792,away,59',3492.0,Jamie Gittens,Andrey Santos
757792,away,59',3500.0,Trevoh Chalobah,Malo Gusto
757792,away,74',4398.0,Alejandro Garnacho,Estêvão
757792,away,90',5370.0,Benoît Badiashile,Jamie Gittens
757795,away,67',4010.0,Anthony Gordon,Anthony Elanga
757795,away,68',4039.0,Harvey Barnes,Joe Willock
757795,away,79',4708.0,Yoane Wissa,Nick Woltemade
401858736,away,68',4022.0,Jacob Ramsey,Joe Willock
401858736,away,68',4025.0,Jacob Murphy,Anthony Elanga
401858736,away,68',4055.0,William Osula,Anthony Gordon
401858736,away,77',4596.0,Joelinton,Kieran Trippier
401858736,away,87',5195.0,Sean Neave,Harvey Barnes
401858764,home,54',3186.0,Lewis Hall,Kieran Trippier
401858764,home,54',3190.0,Joe Willock,Sven Botman
401858764,home,54',3215.0,Anthony Gordon,Joelinton
401858764,home,73',4351.0,Yoane Wissa,William Osula
401858764,home,87',5193.0,Leo Shahar,Jacob Murphy
401862667,away,60',3563.0,Andy Robertson,Milos Kerkez
401862667,away,60',3576.0,Jeremie Frimpong,Mohamed Salah
401862667,away,73',4325.0,Cody Gakpo,Florian Wirtz
401862579,away,17',996.0,Guglielmo Vicario,Antonín Kinsky
401862579,away,45',2700.0,Conor Gallagher,Mathys Tel
401862579,away,45',2700.0,Dominic Solanke,Randal Kolo Muani
401862579,away,68',4067.0,João Palhinha,Richarlison
401862579,away,83',4947.0,Xavi Simons,Djed Spence
401862577,home,67',3985.0,Jacob Murphy,Anthony Elanga
401862577,home,67',3996.0,Tino Livramento,Kieran Trippier
401862577,home,67',3998.0,Anthony Gordon,William Osula
401862577,home,90'+1',5400.0,Joe Willock,Harvey Barnes
401862578,away,60',3565.0,Noni Madueke,Bukayo Saka
401862578,away,74',4440.0,Kai Havertz,Viktor Gyökeres
401862578,away,82',4867.0,Gabriel Jesus,Eberechi Eze
401862646,away,83',4955.0,Roméo Lavia,Cole Palmer
401862646,away,83',4959.0,Liam Delap,João Pedro
401862646,away,88',5266.0,Alejandro Garnacho,Malo Gusto
401862645,away,45',2700.0,Tijjani Reijnders,Savinho
401862645,away,69',4136.0,Rayan Cherki,Antoine Semenyo
401862645,away,70',4141.0,Rayan Aït-Nouri,Bernardo Silva
401862645,away,82',4901.0,Omar Marmoush,Erling Haaland
401862581,home,68',4075.0,Christian Nørgaard,Martín Zubimendi
401862581,home,69',4097.0,Cristhian Mosquera,Ben White
401862581,home,69',4101.0,Gabriel Martinelli,Leandro Trossard
401862581,home,69',4137.0,Kai Havertz,Eberechi Eze because of an injury
401862581,home,90',5368.0,Myles Lewis-Skelly,Viktor Gyökeres
401862648,home,45',2700.0,Josh Acheampong,Mamadou Sarr
401862648,home,59',3518.0,Alejandro Garnacho,Cole Palmer
401862648,home,59',3525.0,Liam Delap,João Pedro
401862648,home,60',3545.0,Roméo Lavia,Enzo Fernández
401862648,home,71',4255.0,Tosin Adarabioyo,Marc Cucurella
401862647,home,45',2700.0,Marc Guéhi,Rúben Dias
401862647,home,45',2700.0,Nathan Aké,Tijjani Reijnders
401862647,home,56',3359.0,Omar Marmoush,Erling Haaland
401862647,home,57',3366.0,Antoine Semenyo,Matheus Nunes
401862647,home,74',4385.0,Nico González,Rodri
401862582,away,45',2700.0,Tino Livramento,Kieran Trippier
401862582,away,55',3295.0,Joe Willock,Sandro Tonali because of an injury
401862582,away,64',3785.0,Sven Botman,Joelinton
401862582,away,64',3792.0,Jacob Murphy,Anthony Elanga
401862582,away,81',4858.0,William Osula,Anthony Gordon
401862668,home,67',3982.0,Curtis Jones,Jeremie Frimpong
401862668,home,74',4422.0,Cody Gakpo,Mohamed Salah
401862668,home,89',5290.0,Trey Nyoni,Ryan Gravenberch
401862668,home,89',5291.0,Federico Chiesa,Hugo Ekitiké
401862668,home,89',5312.0,Rio Ngumoha,Florian Wirtz
401862580,home,66',3937.0,Destiny Udogie,Radu Dragusin
401862580,home,74',4382.0,Lucas Bergvall,Pedro Porro
401862580,home,81',4838.0,Callum Olusesi,Mathys Tel
401862580,home,81',4856.0,Conor Gallagher,Archie Gray
401862580,home,81',4858.0,Kevin Danso,Cristian Romero
401862888,away,70',4188.0,Kai Havertz,Martin Ødegaard because of an injury
401862888,away,76',4520.0,Gabriel Martinelli,Leandro Trossard because of an injury
401862888,away,76',4527.0,Max Dowman,Noni Madueke
401862885,away,78',4650.0,Andy Robertson,Milos Kerkez
401862885,away,78',4663.0,Alexander Isak,Hugo Ekitiké
401862885,away,78',4670.0,Curtis Jones,Dominik Szoboszlai
401862885,away,78',4671.0,Cody Gakpo,Florian Wirtz
401862885,away,90'+1',5400.0,Trey Nyoni,Jeremie Frimpong
401862889,home,31',1802.0,Mohamed Salah,Hugo Ekitiké because of an injury
401862889,home,45',2700.0,Joe Gomez,Jeremie Frimpong
401862889,home,45',2700.0,Cody Gakpo,Alexander Isak
401862889,home,67',4000.0,Rio Ngumoha,Joe Gomez
401862889,home,74',4400.0,Curtis Jones,Alexis Mac Allister
401862890,home,56',3342.0,Kai Havertz,Viktor Gyökeres
401862890,home,63',3746.0,Max Dowman,Noni Madueke because of an injury
401862890,home,79',4696.0,Leandro Trossard,Gabriel Martinelli
401862890,home,79',4703.0,Gabriel Jesus,Eberechi Eze
401862894,away,58',3427.0,Eberechi Eze,Martin Ødegaard
401862894,away,68',4057.0,Leandro Trossard,Gabriel Martinelli
401862894,away,68',4064.0,Bukayo Saka,Noni Madueke
401862894,away,69',4089.0,Gabriel Jesus,Viktor Gyökeres
401862894,away,86',5154.0,Cristhian Mosquera,Ben White
401862896,home,58',3431.0,Piero Hincapié,Riccardo Calafiori
401862896,home,58',3448.0,Noni Madueke,Bukayo Saka
401862896,home,59',3482.0,Martin Ødegaard,Eberechi Eze
401862896,home,74',4381.0,Martín Zubimendi,Myles Lewis-Skelly
401862896,home,83',4977.0,Gabriel Martinelli,Leandro Trossard
401862897,away,66',3930.0,Jurriën Timber,Cristhian Mosquera
401862897,away,66',3956.0,Viktor Gyökeres,Martin Ødegaard
401862897,away,83',4950.0,Gabriel Martinelli,Leandro Trossard
401862897,away,83',4973.0,Noni Madueke,Bukayo Saka
401862897,away,90',5400.0,Martín Zubimendi,Myles Lewis-Skelly
401862897,away,90',5400.0,Eberechi Eze,Kai Havertz
757805,away,45',2700.0,Dilane Bakwa,Douglas Luiz
757805,away,64',3828.0,Arnaud Kalimuendo,Igor Jesus
757805,away,64',3835.0,Dan Ndoye,Callum Hudson-Odoi
757805,away,82',4873.0,Ryan Yates,Ibrahim Sangaré
757805,away,90'+4',5400.0,Willy Boly,Nikola Milenkovic because of an injury
757808,home,58',3442.0,Ollie Watkins,Donyell Malen
757808,home,58',3451.0,Jadon Sancho,Emiliano Buendía
757808,home,75',4453.0,Lucas Digne,Ian Maatsen
757831,away,71',4211.0,Donyell Malen,Emiliano Buendía
757831,away,71',4228.0,Lamare Bogarde,Ollie Watkins
757831,away,77',4575.0,Lucas Digne,Ian Maatsen
757831,away,86',5110.0,Victor Lindelöf,Matty Cash
757831,away,86',5123.0,Harvey Elliott,John McGinn
757830,home,28',1630.0,Nicolò Savona,Murillo because of an injury
757830,home,75',4442.0,Chris Wood,Igor Jesus
757837,away,66',3956.0,Matty Cash,Amadou Onana
757837,away,66',3959.0,Morgan Rogers,Victor Lindelöf
757837,away,67',3979.0,Donyell Malen,Ollie Watkins
757837,away,67',3986.0,Boubacar Kamara,Jadon Sancho
757837,away,76',4549.0,John McGinn,Lamare Bogarde
757846,home,45',2695.0,Nicolò Savona,Oleksandr Zinchenko because of an injury
757846,home,85',5053.0,Ryan Yates,Douglas Luiz
757846,home,90'+3',5400.0,Ibrahim Sangaré,Elliot Anderson
757859,away,66',3957.0,Dan Ndoye,James McAtee because of an injury
757859,away,78',4633.0,Murillo,Morgan Gibbs-White
757859,away,80',4750.0,Zach Abbott,Arnaud Kalimuendo because of an injury
757861,home,64',3808.0,Ollie Watkins,Morgan Rogers
757861,home,64',3811.0,Boubacar Kamara,Pau Torres
757861,home,74',4435.0,Emiliano Buendía,Evann Guessand
757861,home,75',4466.0,Youri Tielemans,Jadon Sancho
757861,home,75',4470.0,John McGinn,Amadou Onana
757869,home,60',3555.0,Emiliano Buendía,Morgan Rogers
757869,home,60',3556.0,Ross Barkley,Donyell Malen
757869,home,60',3567.0,Ollie Watkins,Youri Tielemans
757869,home,60',3568.0,Ezri Konsa,Pau Torres
757869,home,79',4739.0,Boubacar Kamara,Amadou Onana
757885,home,66',3908.0,Elliot Anderson,Ibrahim Sangaré
757885,home,66',3927.0,Igor Jesus,Arnaud Kalimuendo
757885,home,66',3932.0,Dan Ndoye,Nicolás Domínguez
757885,home,74',4415.0,Neco Williams,Murillo because of an injury
757885,home,84',4988.0,Jimmy Sinclair,James McAtee
757888,away,45',2700.0,Ibrahim Sangaré,James McAtee
757888,away,45',2700.0,Elliot Anderson,Douglas Luiz
757888,away,69',4137.0,Nikola Milenkovic,Murillo
757888,away,78',4655.0,Morgan Gibbs-White,Nicolás Domínguez
757888,away,87',5166.0,Igor Jesus,Arnaud Kalimuendo
757904,away,45',2700.0,Youri Tielemans,Matty Cash
757904,away,64',3820.0,Ollie Watkins,Jadon Sancho
757904,away,65',3849.0,Boubacar Kamara,Amadou Onana
757904,away,65',3869.0,Morgan Rogers,Emiliano Buendía
757904,away,79',4726.0,John McGinn,Donyell Malen
757908,away,75',4448.0,Ian Maatsen,Matty Cash
757908,away,75',4449.0,Evann Guessand,Morgan Rogers
757908,away,75',4450.0,Amadou Onana,Emiliano Buendía
757908,away,75',4451.0,Andrés García,Jadon Sancho
757908,away,90'+2',5400.0,George Hemmings,Youri Tielemans
757921,away,68',4070.0,Elliot Anderson,Douglas Luiz
757921,away,68',4074.0,Callum Hudson-Odoi,James McAtee
757921,away,69',4085.0,Neco Williams,Ola Aina
757921,away,75',4478.0,Nicolás Domínguez,Dilane Bakwa
757921,away,83',4963.0,Ibrahim Sangaré,Ryan Yates
757939,home,35',2079.0,Morgan Rogers,Ollie Watkins
757939,home,45',2700.0,Matty Cash,George Hemmings
757939,home,66',3918.0,Ezri Konsa,Amadou Onana
757939,home,66',3945.0,Jamaldeen Jimoh-Aloba,Emiliano Buendía
757939,home,78',4657.0,Kadan Young,Jadon Sancho
757930,home,66',3948.0,Ola Aina,Neco Williams
757930,home,66',3952.0,Callum Hudson-Odoi,Igor Jesus
757930,home,66',3955.0,Morgan Gibbs-White,Ibrahim Sangaré
757930,home,78',4633.0,Murillo,Nikola Milenkovic
757930,home,84',5017.0,Dilane Bakwa,Nicolás Domínguez
401858776,away,61',3631.0,Lorenzo Lucca,Igor Jesus
401858776,away,61',3644.0,Dan Ndoye,Omari Hutchinson
401858776,away,67',3983.0,Nicolás Domínguez,Elliot Anderson
401858776,away,67',3996.0,Ryan Yates,Morgan Gibbs-White
401858776,away,83',4923.0,James McAtee,Callum Hudson-Odoi
401858780,home,45',2700.0,Ibrahim Sangaré,Ryan Yates
401858780,home,45',2700.0,Callum Hudson-Odoi,James McAtee
401858780,home,45',2700.0,Igor Jesus,Lorenzo Lucca
401858780,home,45',2700.0,Ola Aina,Murillo
401858780,home,84',5001.0,Morgan Gibbs-White,Nicolás Domínguez
401862754,away,77',4603.0,Tammy Abraham,Ollie Watkins
401862754,away,77',4606.0,John McGinn,Douglas Luiz
401862754,away,83',4946.0,Leon Bailey,Jadon Sancho
401862754,away,83',4957.0,Ian Maatsen,Emiliano Buendía
401862754,away,90',5393.0,Harvey Elliott,Morgan Rogers
401862770,home,9',534.0,Nikola Milenkovic,Jair Cunha because of an injury
401862770,home,45',2700.0,Neco Williams,Morato
401862770,home,69',4119.0,Ibrahim Sangaré,Nicolás Domínguez
401862770,home,69',4126.0,Lorenzo Lucca,Igor Jesus
401862770,home,82',4865.0,Dilane Bakwa,Ola Aina
401862875,away,61',3609.0,Neco Williams,Dan Ndoye
401862875,away,61',3619.0,Morgan Gibbs-White,Omari Hutchinson
401862875,away,61',3628.0,Murillo,Nikola Milenkovic
401862875,away,75',4487.0,Elliot Anderson,James McAtee
401862875,away,75',4491.0,Ola Aina,Dilane Bakwa because of an injury
401862875,away,90',5400.0,Ibrahim Sangaré,Nicolás Domínguez
401862759,home,56',3320.0,Ollie Watkins,Tammy Abraham
401862759,home,74',4391.0,Matty Cash,Lamare Bogarde
401862759,home,74',4407.0,Emiliano Buendía,John McGinn
401862759,home,84',5003.0,Leon Bailey,Jadon Sancho
401862759,home,84',5015.0,Harvey Elliott,Morgan Rogers
401862902,away,80',4774.0,Lamare Bogarde,Amadou Onana
401862902,away,88',5247.0,Ian Maatsen,Morgan Rogers
401862902,away,88',5254.0,Leon Bailey,Emiliano Buendía
401862901,away,45',2700.0,Nikola Milenkovic,Murillo
401862901,away,45',2700.0,Igor Jesus,Chris Wood
401862901,away,60',3600.0,Omari Hutchinson,Morgan Gibbs-White
401862901,away,61',3606.0,Neco Williams,Dilane Bakwa
401862901,away,74',4430.0,Ibrahim Sangaré,James McAtee
401862906,home,64',3805.0,Leon Bailey,John McGinn
401862906,home,64',3811.0,Tammy Abraham,Ollie Watkins
401862906,home,74',4390.0,Jadon Sancho,Morgan Rogers
401862906,home,74',4395.0,Douglas Luiz,Youri Tielemans
401862906,home,78',4665.0,Lamare Bogarde,Amadou Onana
401862905,home,16',960.0,Igor Jesus,Chris Wood because of an injury
401862905,home,45',2700.0,Callum Hudson-Odoi,Omari Hutchinson
401862905,home,65',3892.0,Nikola Milenkovic,Dan Ndoye
401862905,home,72',4296.0,Morato,Murillo because of an injury
401862905,home,72',4312.0,Dilane Bakwa,Callum Hudson-Odoi because of an injury
401862908,away,55',3250.0,Lamare Bogarde,Amadou Onana because of an injury
401862908,home,75',4450.0,Zach Abbott,Ola Aina because of an injury
401862908,away,78',4679.0,Douglas Luiz,Lucas Digne
401862908,away,79',4689.0,Jadon Sancho,John McGinn
401862908,away,79',4696.0,Ian Maatsen,Emiliano Buendía
401862908,home,90',5387.0,Ryan Yates,Igor Jesus
401862910,away,45',2700.0,Ryan Yates,James McAtee
401862910,away,71',4230.0,Dilane Bakwa,Morato
401862910,away,71',4235.0,Lorenzo Lucca,Chris Wood
401862910,home,74',4403.0,Lamare Bogarde,Victor Lindelöf
401862910,home,86',5125.0,Jadon Sancho,Emiliano Buendía
401862910,away,88',5228.0,Murillo,Jair Cunha
401862910,away,88',5230.0,Jimmy Sinclair,Omari Hutchinson
401862910,home,90',5350.0,Tyrone Mings,Morgan Rogers
401862910,home,90',5356.0,Leon Bailey,John McGinn
401862910,home,90',5370.0,Douglas Luiz,Pau Torres
401862911,away,66',3925.0,Amadou Onana,Victor Lindelöf
401862911,away,81',4850.0,Ian Maatsen,Lucas Digne
401862911,away,81',4851.0,Jadon Sancho,Emiliano Buendía
401862911,away,88',5237.0,Tyrone Mings,Pau Torres
401862911,away,88',5237.0,Douglas Luiz,Youri Tielemans
757971,away,45',2700.0,Eddie Nketiah,Jean-Philippe Mateta
757971,away,52',3095.0,Jefferson Lerma,Will Hughes because of an injury
757971,away,69',4110.0,Justin Devenny,Daichi Kamada
757971,away,69',4124.0,Ismaïla Sarr,Yéremy Pino
757971,away,88',5232.0,Rio Cardines,Daniel Muñoz
758000,home,60',3568.0,Eddie Nketiah,Jaydee Canvot
758000,home,71',4235.0,Adam Wharton,Yéremy Pino
758000,home,71',4238.0,Daichi Kamada,Jefferson Lerma
758000,home,87',5211.0,Romain Esse,Will Hughes
758000,home,87',5218.0,Christantus Uche,Ismaïla Sarr
