player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal,tm_photo
Ivan Lima,Benfica,FW,20.0,14,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,ivan lima,,,,,,
José Neto,Benfica,DF,17.0,95,0.0,0.0,1.89,0.0,0.909,0.909,0.909,0.909,2.727,0.909,,jose neto,2031-06-30,1233701.0,2026-07-08T07:41:51,2031-06-30,NEW,https://img.a.transfermarkt.technology/portrait/medium/1233701-1763574790.jpg?lm=1
João Rêgo,Benfica,MF,20.0,65,1.38,0.0,2.77,2.77,0.0,0.0,1.429,2.857,7.143,2.857,,joao rego,2030-06-30,931415.0,2026-07-08T07:41:51,2025-01-01,,https://img.a.transfermarkt.technology/portrait/medium/931415-1750853573.jpg?lm=1
João Veloso,Benfica,MF,20.0,2,0.0,0.0,0.0,0.0,,,,,,,,joao veloso,2028-06-30,637792.0,2026-07-08T07:41:51,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/637792-1750853399.jpg?lm=1
Kerem Aktürkoğlu,Benfica,"FW,MF",26.0,24,0.0,0.0,3.75,3.75,10.0,0.0,0.0,0.0,3.333,0.0,,kerem akturkoglu,,,,,,
Leandro Barreiro Martins,Benfica,MF,25.0,1753,0.15,0.26,1.13,0.51,0.256,1.026,0.923,1.538,2.359,0.256,,leandro barreiro martins,,,,,,
Manuel Manu,Benfica,MF,24.0,126,0.0,0.0,1.43,0.0,0.0,2.143,0.714,5.714,0.0,0.0,,manuel manu,,,,,,
Nicolás Otamendi,Benfica,DF,37.0,2603,0.07,0.0,0.8,0.21,0.208,1.557,1.038,0.761,1.419,0.0,,nicolas otamendi,,,,,,
Rafa Silva,Benfica,MF,32.0,917,0.49,0.0,2.45,1.28,0.392,0.098,1.078,0.392,2.451,0.294,,rafa silva,2028-06-30,238055.0,2026-07-08T07:41:51,2026-01-22,,https://img.a.transfermarkt.technology/portrait/medium/238055-1727356372.png?lm=1
Rafel Obrador,Benfica,DF,21.0,67,0.0,0.0,0.0,0.0,11.429,2.857,0.0,1.429,0.0,0.0,,rafel obrador,,,,,,
Richard Ríos,Benfica,MF,25.0,2276,0.2,0.16,2.37,0.63,0.87,0.711,1.186,1.976,2.609,0.04,,richard rios,2030-06-30,735573.0,2026-07-08T07:41:51,2025-07-22,,https://img.a.transfermarkt.technology/portrait/medium/735573-1779797805.jpg?lm=1
Rodrigo Rego,Benfica,MF,20.0,112,0.0,0.0,4.82,0.0,5.833,0.0,1.667,4.167,1.667,0.0,,rodrigo rego,,,,,,
Samuel Dahl,Benfica,DF,22.0,2860,0.03,0.03,0.53,0.19,1.887,0.755,1.792,0.755,0.881,0.094,,samuel dahl,2029-06-30,605396.0,2026-07-08T07:41:51,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/605396-1750852807.jpg?lm=1
Samuel Soares,Benfica,GK,23.0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,samuel soares,2027-06-30,504072.0,2026-07-08T07:41:51,2023-01-01,,https://img.a.transfermarkt.technology/portrait/medium/504072-1749738150.jpg?lm=1
Sidny Lopes Cabral,Benfica,"MF,DF",22.0,360,0.25,0.5,3.75,0.75,13.0,0.25,1.25,1.75,2.0,0.0,,sidny lopes cabral,,,,,,
Tiago Gouveia,Benfica,MF,24.0,1,0.0,0.0,0.0,0.0,,,,,,,,tiago gouveia,2028-06-30,479638.0,2026-07-08T07:41:51,2022-04-01,,https://img.a.transfermarkt.technology/portrait/medium/479638-1757513051.jpg?lm=1
Tomás Araújo,Benfica,DF,23.0,1684,0.05,0.11,0.91,0.21,0.374,1.176,1.176,0.481,0.053,0.0,,tomas araujo,2029-06-30,504087.0,2026-07-08T07:41:51,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/504087-1737497771.jpg?lm=1
Vangelis Pavlidis,Benfica,FW,26.0,2657,0.41,0.14,3.32,1.63,0.339,0.068,0.339,0.508,1.356,0.678,,vangelis pavlidis,2029-06-30,324503.0,2026-07-08T07:41:51,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/324503-1737497307.jpg?lm=1
Adrian Leon Barišić,Braga,DF,24.0,450,0.0,0.0,0.2,0.2,0.0,1.0,1.2,0.8,0.2,0.0,,adrian leon barisic,,,,,,
Amine El Ouazzani,Braga,FW,24.0,697,0.13,0.0,2.07,0.77,0.26,0.39,0.26,1.169,1.299,0.0,,amine el ouazzani,2029-06-30,735051.0,2026-07-08T07:42:03,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/735051-1669303777.png?lm=1
António Gil,Braga,MF,17.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,antonio gil,,,,,,
Bright Arrey-Mbi,Braga,DF,22.0,1829,0.0,0.0,0.05,0.0,0.099,0.788,0.985,0.887,0.246,0.0,,bright arrey-mbi,2029-06-30,580193.0,2026-07-08T07:42:03,2024-07-17,,https://img.a.transfermarkt.technology/portrait/medium/580193-1708164169.jpg?lm=1
Demir Ege Tıknaz,Braga,MF,20.0,466,0.0,0.19,0.58,0.39,0.385,0.769,1.923,1.346,0.577,0.0,,demir ege tiknaz,2031-06-30,875337.0,2026-07-08T07:42:03,2026-01-21,,https://img.a.transfermarkt.technology/portrait/medium/875337-1774435467.jpeg?lm=1
Diego Rodrigues,Braga,MF,20.0,855,0.11,0.21,0.84,0.32,4.211,0.842,1.158,1.579,1.158,0.0,,diego rodrigues,2030-06-30,984540.0,2026-07-08T07:42:03,2025-01-01,,https://img.a.transfermarkt.technology/portrait/medium/984540-1732827172.jpg?lm=1
Florian Grillitsch,Braga,MF,29.0,1129,0.08,0.08,0.64,0.16,0.56,1.6,1.04,1.12,2.16,0.08,,florian grillitsch,,,,,,
Fode Pascoal,Braga,DF,20.0,11,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,fode pascoal,,,,,,
Fran Navarro,Braga,FW,27.0,1277,0.42,0.07,1.27,0.92,0.07,0.141,0.211,1.69,1.268,0.211,,fran navarro,2029-06-30,284883.0,2026-07-08T07:42:03,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/284883-1693589967.png?lm=1
Gabri Martínez,Braga,MF,22.0,1323,0.07,0.14,2.04,0.61,2.449,0.68,1.565,1.633,1.769,0.204,,gabri martinez,2029-06-30,906948.0,2026-07-08T07:42:03,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/906948-1712569048.jpg?lm=1
Gabriel Moscardo,Braga,"DF,MF",19.0,953,0.0,0.0,0.94,0.19,0.094,0.377,1.321,1.415,0.849,0.0,,gabriel moscardo,,,,,,
Gustaf Lagerbielke,Braga,DF,25.0,2391,0.08,0.0,0.68,0.15,0.075,0.902,0.489,1.729,0.94,0.038,,gustaf lagerbielke,2030-06-30,485395.0,2026-07-08T07:42:03,2025-07-08,,https://img.a.transfermarkt.technology/portrait/medium/485395-1781507635.jpg?lm=1
Ismaël Gharbi,Braga,MF,21.0,68,0.0,0.0,0.0,0.0,1.25,0.0,1.25,5.0,2.5,0.0,,ismael gharbi,2029-06-30,810096.0,2026-07-08T07:42:03,2024-08-31,,https://img.a.transfermarkt.technology/portrait/medium/810096-1773671302.jpg?lm=1
Jean Gorby,Braga,MF,23.0,1712,0.05,0.0,0.68,0.21,0.421,1.053,1.105,0.947,0.737,0.0,,jean gorby,,,,,,
Jonatás Noro,Braga,DF,20.0,6,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,jonatas noro,2027-06-30,1061378.0,2026-07-08T07:42:03,2027-06-30,NEW,https://img.a.transfermarkt.technology/portrait/medium/1061378-1732827111.jpg?lm=1
João Carvalho,Braga,GK,21.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,joao carvalho,2028-06-30,929868.0,2026-07-08T07:42:03,2028-06-30,NEW,https://img.a.transfermarkt.technology/portrait/medium/929868-1732826908.jpg?lm=1
João Moutinho,Braga,MF,38.0,2182,0.0,0.04,0.95,0.41,0.537,0.992,0.992,1.446,0.661,0.0,,joao moutinho,2027-06-30,29364.0,2026-07-08T07:42:03,2023-08-25,,https://img.a.transfermarkt.technology/portrait/medium/29364-1464083394.PNG?lm=1
João Vasconcelos,Braga,MF,20.0,43,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,,joao vasconcelos,,,,,,
Leonardo Lelo,Braga,"MF,DF",25.0,1839,0.0,0.2,0.15,0.05,4.363,1.127,0.588,0.637,1.422,0.098,,leonardo lelo,2029-06-30,669956.0,2026-07-08T07:42:03,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/669956-1663603059.png?lm=1
Luis Pinto,Braga,MF,18.0,214,0.0,0.42,0.42,0.0,0.0,1.25,1.25,3.75,2.083,0.0,,luis pinto,,,,,,
Lukáš Horníček,Braga,GK,23.0,2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,lukas hornicek,2028-06-30,629773.0,2026-07-08T07:42:03,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/629773-1732826321.jpg?lm=1
Mario Dorgelès,Braga,MF,20.0,996,0.18,0.09,0.99,0.18,3.153,0.901,0.991,0.721,1.351,0.45,,mario dorgeles,2030-06-30,1045972.0,2026-07-08T07:42:03,2025-07-04,,https://img.a.transfermarkt.technology/portrait/medium/1045972-1778181083.jpg?lm=1
Pau Victor,Braga,"FW,MF",23.0,2259,0.36,0.16,1.91,0.92,0.757,0.319,0.598,1.235,1.275,0.398,,pau victor,2030-06-30,707572.0,2026-07-08T07:42:03,2025-07-25,,https://img.a.transfermarkt.technology/portrait/medium/707572-1724052852.jpg?lm=1
Paulo Oliveira,Braga,DF,33.0,821,0.0,0.0,0.22,0.0,0.0,1.538,0.549,1.319,0.549,0.0,,paulo oliveira,2026-06-30,139336.0,2026-07-08T07:42:03,2021-07-01,,https://img.a.transfermarkt.technology/portrait/medium/139336-1778180204.jpg?lm=1
Ricardo Horta,Braga,"MF,FW",30.0,2142,0.46,0.17,2.56,1.3,5.294,0.42,0.756,1.05,0.714,0.168,,ricardo horta,2028-06-30,261927.0,2026-07-08T07:42:03,2017-07-18,,https://img.a.transfermarkt.technology/portrait/medium/261927-1702415787.jpg?lm=1
Rodrigo Silva,Braga,FW,20.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rodrigo silva,,,,,,
Rodrigo Zalazar,Braga,"MF,FW",25.0,1940,0.28,0.23,3.15,1.25,3.241,0.231,0.648,0.787,2.269,0.37,,rodrigo zalazar,,,,,,
Roger Fernandes,Braga,MF,19.0,325,0.28,0.28,3.6,2.22,2.778,0.0,0.833,0.833,0.833,0.556,,roger fernandes,,,,,,
Sandro Vidigal,Braga,MF,18.0,54,0.0,0.0,3.33,0.0,1.667,0.0,0.0,3.333,6.667,1.667,,sandro vidigal,2030-06-30,1006448.0,2026-07-08T07:42:03,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1006448-1778181244.jpg?lm=1
Sikou Niakaté,Braga,DF,26.0,936,0.0,0.0,1.06,0.1,0.288,0.673,0.481,0.962,0.385,0.096,,sikou niakate,2028-06-30,413118.0,2026-07-08T07:42:03,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/413118-1729863558.jpg?lm=1
Tiago Sá,Braga,GK,30.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tiago sa,2027-06-30,286908.0,2026-07-08T07:42:03,2015-07-01,,https://img.a.transfermarkt.technology/portrait/medium/286908-1591777631.png?lm=1
Victor Gomez,Braga,"MF,DF",25.0,2476,0.04,0.15,0.58,0.29,2.982,0.909,0.836,0.618,1.345,0.036,,victor gomez,2028-06-30,495601.0,2026-07-08T07:42:03,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/495601-1583506246.jpg?lm=1
Vitor Carvalho,Braga,DF,28.0,1056,0.17,0.09,0.94,0.26,0.0,0.513,0.684,1.453,1.026,0.0,,vitor carvalho,2028-06-30,553062.0,2026-07-08T07:42:03,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/553062-1766178064.png?lm=1
Yanis Da Rocha,Braga,MF,21.0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769,0.0,0.0,,yanis da rocha,2030-06-30,1073115.0,2026-07-08T07:42:03,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1073115-1689275379.jpg?lm=1
Abdu Conté,Casa Pia,"MF,DF",27.0,1426,0.0,0.13,0.44,0.0,5.063,0.316,1.139,1.899,1.076,0.063,,abdu conte,2028-06-30,337798.0,2026-07-08T07:42:55,2025-08-29,,https://img.a.transfermarkt.technology/portrait/medium/337798-1522748269.jpg?lm=1
Abdu Dafe,Casa Pia,,,1,0.0,0.0,0.0,0.0,,,,,,,,abdu dafe,,,,,,
André Geraldes,Casa Pia,"DF,MF",34.0,1996,0.0,0.0,0.05,0.05,0.495,0.541,0.405,1.126,0.541,0.045,,andre geraldes,2027-06-30,154319.0,2026-07-08T07:42:55,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/154319-1653327686.png?lm=1
Cassiano,Casa Pia,FW,36.0,1875,0.19,0.0,1.39,0.58,0.192,0.144,0.577,2.452,2.548,0.433,,cassiano,2026-06-30,238367.0,2026-07-08T07:42:55,2024-09-01,,https://img.a.transfermarkt.technology/portrait/medium/238367-1705756565.jpg?lm=1
Claudio Mendes,Casa Pia,FW,24.0,287,0.31,0.0,2.82,1.25,0.938,0.938,0.312,4.688,3.438,2.812,,claudio mendes,,,,,,
Dailon Livramento,Casa Pia,"FW,MF",24.0,944,0.0,0.1,2.1,0.67,1.238,0.19,0.19,1.619,0.857,0.571,,dailon livramento,,,,,,
Daniel Azevedo,Casa Pia,GK,27.0,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,daniel azevedo,2027-06-30,383008.0,2026-07-08T07:42:55,2024-01-15,,https://img.a.transfermarkt.technology/portrait/medium/383008-1537438714.jpg?lm=1
David Sousa,Casa Pia,DF,24.0,2264,0.08,0.0,0.76,0.2,0.278,1.825,1.27,1.667,0.437,0.0,,david sousa,2028-06-30,740159.0,2026-07-08T07:42:55,2025-08-07,,https://img.a.transfermarkt.technology/portrait/medium/740159-1709824940.png?lm=1
Duplexe Tchamba,Casa Pia,DF,27.0,415,0.22,0.0,1.08,0.22,0.217,2.391,0.87,0.435,1.087,0.0,,duplexe tchamba,,,,,,
Fahem Benaissa Yahia,Casa Pia,"MF,DF",23.0,550,0.0,0.0,0.33,0.0,3.77,0.82,1.967,1.803,0.492,0.0,,fahem benaissa yahia,,,,,,
Francisco Kiki,Casa Pia,MF,27.0,5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,,francisco kiki,,,,,,
Iyad Mohamed,Casa Pia,MF,24.0,952,0.09,0.0,0.28,0.09,1.981,1.887,1.415,3.208,0.377,0.0,,iyad mohamed,2027-06-30,805065.0,2026-07-08T07:42:55,2025-02-03,,https://img.a.transfermarkt.technology/portrait/medium/805065-1643894860.jpg?lm=1
José Fonte,Casa Pia,DF,41.0,1438,0.06,0.0,0.56,0.19,0.125,0.812,0.438,0.875,0.312,0.0,,jose fonte,,,,,,
João Goulart Silva,Casa Pia,DF,25.0,1916,0.05,0.0,0.28,0.09,0.141,1.362,0.61,1.408,0.235,0.0,,joao goulart silva,,,,,,
João Marques,Casa Pia,FW,23.0,589,0.15,0.15,0.46,0.15,1.538,0.462,1.077,2.308,3.077,0.0,,joao marques,,,,,,
Jérémy Livolant,Casa Pia,"FW,MF",27.0,2764,0.07,0.26,1.5,0.52,5.635,0.391,0.847,0.814,2.476,0.358,,jeremy livolant,2027-06-30,324806.0,2026-07-08T07:42:55,2024-09-17,,https://img.a.transfermarkt.technology/portrait/medium/324806-1656331238.png?lm=1
Kaique Rocha,Casa Pia,DF,24.0,492,0.18,0.0,1.28,0.18,0.0,1.091,0.727,1.091,0.545,0.182,,kaique rocha,2028-06-30,633377.0,2026-07-08T07:42:55,2025-07-28,,https://img.a.transfermarkt.technology/portrait/medium/633377-1604409330.jpg?lm=1
Kelian Nsona Wa Saka,Casa Pia,"MF,FW",23.0,478,0.19,0.19,0.94,0.38,3.396,0.189,0.755,1.132,0.755,0.189,,kelian nsona wa saka,,,,,,
Kevin Prieto,Casa Pia,MF,22.0,346,0.0,0.0,0.26,0.0,2.368,0.789,3.158,1.316,3.158,0.0,,kevin prieto,2029-06-30,1221003.0,2026-07-08T07:42:55,2025-08-08,,https://img.a.transfermarkt.technology/portrait/medium/1221003-1743017579.jpg?lm=1
Khaly,Casa Pia,DF,21.0,992,0.0,0.0,0.18,0.0,0.091,1.0,1.091,0.818,1.455,0.0,,khaly,,,,,,
Korede Osundina,Casa Pia,"FW,MF",21.0,701,0.26,0.0,0.9,0.26,0.897,0.256,0.769,1.41,0.897,0.256,,korede osundina,2028-06-30,975138.0,2026-07-08T07:42:55,2025-01-31,,https://img.a.transfermarkt.technology/portrait/medium/975138-1723628302.jpg?lm=1
Larra,Casa Pia,MF,27.0,2843,0.16,0.13,1.52,0.66,2.532,1.013,0.949,0.949,0.411,0.032,,larra,,,,,,
Lawrence Ofori,Casa Pia,MF,27.0,615,0.0,0.0,0.88,0.29,1.029,0.735,0.882,1.176,0.735,0.147,,lawrence ofori,2027-06-30,536081.0,2026-07-08T07:42:55,2026-01-18,,https://img.a.transfermarkt.technology/portrait/medium/536081-1705663776.png?lm=1
Max Svensson,Casa Pia,FW,23.0,179,0.0,0.0,4.02,1.51,1.0,0.0,0.5,4.5,1.0,0.0,,max svensson,2027-06-30,705808.0,2026-07-08T07:42:55,2024-08-07,,https://img.a.transfermarkt.technology/portrait/medium/705808-1700856935.png?lm=1
Miguel Sousa,Casa Pia,"FW,MF",26.0,329,0.0,0.55,0.0,0.0,2.162,0.811,1.351,3.243,4.054,0.0,,miguel sousa,,,,,,
Patrick Sequeira,Casa Pia,GK,26.0,2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,patrick sequeira,2027-06-30,378482.0,2026-07-08T07:42:55,2024-07-25,,https://img.a.transfermarkt.technology/portrait/medium/378482-1700766324.png?lm=1
Pedro Rosas,Casa Pia,MF,24.0,634,0.0,0.0,1.14,0.14,1.857,1.571,0.571,2.714,0.714,0.143,,pedro rosas,2026-02-02,696504.0,2026-07-08T07:42:55,2026-02-02,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Rafael Brito,Casa Pia,MF,23.0,1514,0.12,0.06,0.65,0.24,0.417,1.071,0.833,1.964,0.893,0.0,,rafael brito,,,,,,
Renato Nhaga,Casa Pia,MF,18.0,1166,0.15,0.0,0.77,0.23,0.615,0.077,1.769,2.308,3.385,0.0,,renato nhaga,,,,,,
Ricardo Batista,Casa Pia,GK,38.0,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ricardo batista,2026-06-30,24846.0,2026-07-08T07:42:55,2020-08-31,,https://img.a.transfermarkt.technology/portrait/medium/24846-1663602421.png?lm=1
Sebastián Pérez,Casa Pia,MF,32.0,1567,0.0,0.0,0.46,0.06,0.69,0.92,1.494,1.494,2.069,0.057,,sebastian perez,,,,,,
Tiago Fonseca Morais,Casa Pia,FW,21.0,675,0.0,0.0,1.73,0.53,2.0,0.267,0.933,1.6,1.6,0.667,,tiago fonseca morais,,,,,,
Xander Severina,Casa Pia,"FW,MF",24.0,103,0.0,0.0,0.0,0.0,0.909,0.0,0.909,4.545,0.909,0.0,,xander severina,,,,,,
Yassin Oukili,Casa Pia,MF,24.0,459,0.0,0.0,1.37,0.2,0.0,0.98,1.373,2.941,1.765,0.0,,yassin oukili,,,,,,
Alejandro Marqués,Estoril,FW,24.0,1150,0.31,0.0,2.03,0.78,0.391,0.312,0.391,2.734,0.938,0.078,,alejandro marques,,,,,,
Andre Neves,Estoril,MF,21.0,209,0.43,0.0,3.88,0.86,1.304,0.435,0.87,3.043,3.043,0.0,,andre neves,,,,,,
André Lacximicant,Estoril,FW,24.0,1213,0.22,0.15,2.82,1.26,1.407,0.148,0.593,1.778,1.407,0.296,,andre lacximicant,2028-06-30,752442.0,2026-07-08T07:42:34,2024-07-25,,https://img.a.transfermarkt.technology/portrait/medium/752442-1724846373.jpg?lm=1
Antef Tsoungui,Estoril,"DF,MF",22.0,1375,0.0,0.0,0.59,0.07,0.261,0.98,1.503,2.614,1.569,0.065,,antef tsoungui,2029-06-30,503858.0,2026-07-08T07:42:34,2025-09-01,,https://img.a.transfermarkt.technology/portrait/medium/503858-1745075714.jpg?lm=1
Fabrício Garcia,Estoril,FW,24.0,172,0.0,0.0,2.09,1.05,0.0,0.0,1.579,0.0,1.579,0.526,,fabricio garcia,2028-06-30,1070645.0,2026-07-08T07:42:34,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1070645-1724848419.jpg?lm=1
Felix Bacher,Estoril,DF,24.0,3060,0.06,0.0,0.35,0.06,0.0,1.5,0.882,1.088,1.059,0.0,,felix bacher,2028-06-30,394134.0,2026-07-08T07:42:34,2024-07-25,,https://img.a.transfermarkt.technology/portrait/medium/394134-1724845183.jpg?lm=1
Francisco Reis Ferreira,Estoril,DF,28.0,1635,0.11,0.0,0.39,0.17,0.055,1.923,1.429,0.934,0.33,0.0,,francisco reis ferreira,,,,,,
Gonçalo Costa,Estoril,"DF,MF",25.0,566,0.0,0.16,1.43,0.48,5.397,1.111,0.635,1.111,0.159,0.159,,goncalo costa,2028-06-30,383014.0,2026-07-08T07:42:34,2024-07-31,,https://img.a.transfermarkt.technology/portrait/medium/383014-1724845350.jpg?lm=1
Jandro Orellana,Estoril,MF,24.0,1305,0.0,0.07,0.48,0.14,0.414,1.862,0.966,1.172,0.828,0.0,,jandro orellana,2027-06-30,388548.0,2026-07-08T07:42:34,2024-07-08,,https://img.a.transfermarkt.technology/portrait/medium/388548-1724848451.jpg?lm=1
Joel Robles,Estoril,GK,35.0,2790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,joel robles,2028-06-30,101118.0,2026-07-08T07:42:34,2024-07-31,,https://img.a.transfermarkt.technology/portrait/medium/101118-1698420821.JPG?lm=1
Jordan Holsgrove,Estoril,MF,25.0,2830,0.03,0.22,1.14,0.22,4.395,0.955,1.242,1.083,1.529,0.0,,jordan holsgrove,2028-06-30,429309.0,2026-07-08T07:42:34,2024-08-13,,https://img.a.transfermarkt.technology/portrait/medium/429309-1571162556.jpg?lm=1
João Carvalho,Estoril,"MF,FW",28.0,2791,0.19,0.35,1.58,0.68,2.032,0.742,0.806,1.032,1.258,0.097,,joao carvalho,2027-06-30,258005.0,2026-07-08T07:42:34,2024-08-16,,https://img.a.transfermarkt.technology/portrait/medium/258005-1541149759.JPG?lm=1
Khayon Edwards,Estoril,FW,21.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,khayon edwards,2028-06-30,741650.0,2026-07-08T07:42:34,2025-07-04,,https://img.a.transfermarkt.technology/portrait/medium/741650-1675880434.jpg?lm=1
Kévin Boma,Estoril,DF,22.0,1721,0.05,0.05,0.47,0.21,0.0,1.361,0.838,1.047,1.099,0.0,,kevin boma,,,,,,
Martin Turk,Estoril,GK,21.0,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,martin turk,2028-06-30,700643.0,2026-07-08T07:42:34,2025-07-24,,https://img.a.transfermarkt.technology/portrait/medium/700643-1729676593.jpg?lm=1
Nodari Lominadze,Estoril,MF,23.0,646,0.28,0.0,1.11,0.28,0.694,2.222,1.806,1.389,1.25,0.139,,nodari lominadze,,,,,,
Or Israelov,Estoril,DF,20.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,or israelov,,,,,,
Patrick de Paula,Estoril,MF,25.0,409,0.22,0.0,1.98,0.44,1.333,1.111,1.111,2.667,2.444,0.0,,patrick de paula,,,,,,
Pedro Amaral,Estoril,"DF,MF",27.0,1839,0.0,0.1,0.69,0.2,2.549,0.539,0.735,0.98,0.98,0.049,,pedro amaral,,,,,,
Pedro Carvalho,Estoril,"MF,DF",22.0,1252,0.0,0.07,0.79,0.0,3.022,0.935,1.223,1.439,0.719,0.072,,pedro carvalho,2028-06-30,1072238.0,2026-07-08T07:42:34,2024-07-24,,https://img.a.transfermarkt.technology/portrait/medium/1072238-1724848221.jpg?lm=1
Pizzi,Estoril,"MF,FW",35.0,660,0.0,0.68,0.14,0.0,3.151,0.274,0.411,0.959,0.822,0.0,,pizzi,,,,,,
Rafik Guitane,Estoril,"MF,FW",26.0,1835,0.15,0.25,1.32,0.54,1.324,0.196,0.49,0.441,2.255,0.049,,rafik guitane,2027-06-30,394328.0,2026-07-08T07:42:34,2023-07-23,,https://img.a.transfermarkt.technology/portrait/medium/394328-1724846346.jpg?lm=1
Ricard Sánchez,Estoril,"DF,MF",25.0,1969,0.09,0.18,0.91,0.37,2.466,0.776,1.096,1.644,1.689,0.183,,ricard sanchez,2027-06-30,388545.0,2026-07-08T07:42:34,2025-08-12,,https://img.a.transfermarkt.technology/portrait/medium/388545-1551650605.JPG?lm=1
Tiago Brito,Estoril,DF,21.0,68,0.0,0.0,1.32,0.0,1.25,1.25,6.25,3.75,1.25,0.0,,tiago brito,2029-06-30,1020686.0,2026-07-08T07:42:34,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Tiago Parente,Estoril,MF,21.0,494,0.18,0.0,0.73,0.18,1.818,1.091,1.818,2.182,0.727,0.182,,tiago parente,2029-06-30,925417.0,2026-07-08T07:42:34,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Xeka,Estoril,MF,30.0,652,0.14,0.0,0.83,0.14,0.972,0.972,1.806,2.083,1.25,0.0,,xeka,2028-06-30,290256.0,2026-07-08T07:42:34,2024-08-15,,https://img.a.transfermarkt.technology/portrait/medium/290256-1599421564.jpg?lm=1
Yanis Begraoui,Estoril,FW,24.0,2719,0.5,0.03,2.65,1.16,0.993,0.265,0.199,0.795,1.06,0.795,,yanis begraoui,2028-06-30,569376.0,2026-07-08T07:42:34,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/569376-1724845434.jpg?lm=1
Abraham Marcus,Estrela,"MF,FW",25.0,2561,0.18,0.18,1.58,0.46,2.526,0.421,0.807,1.018,1.93,0.211,,abraham marcus,2028-06-30,699632.0,2026-07-08T07:42:53,2025-07-08,,https://img.a.transfermarkt.technology/portrait/medium/699632-1612876843.jpg?lm=1
Alan Godoy,Estrela,FW,22.0,299,0.0,0.0,2.41,0.3,0.303,0.909,0.909,3.03,1.818,0.303,,alan godoy,,,,,,
Alex Sola,Estrela,"MF,FW",21.0,705,0.0,0.0,0.26,0.0,0.0,3.077,0.897,1.667,1.923,0.0,,alex sola,,,,,,
Alisson Jesus,Estrela,FW,20.0,89,0.0,0.0,3.03,1.01,1.0,0.0,0.0,2.0,2.0,1.0,,alisson jesus,,,,,,
Atanas Chernev,Estrela,DF,23.0,1018,0.0,0.0,0.62,0.09,0.177,0.265,0.619,1.15,0.354,0.0,,atanas chernev,2028-06-30,351441.0,2026-07-08T07:42:53,2025-07-02,,https://img.a.transfermarkt.technology/portrait/medium/351441-1695563713.png?lm=1
